page,title,price,address,link
4,"Cho thuê phòng trọ tại Mỗ Lao, Hà Đông, diện tích 25-35 m2 tuỳ phòng, sét up nội thất theo nhu cầu","3,5 triệu/tháng","Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-vu-trong-khanh-phuong-mo-lao-prj-khu-do-thi-mo-lao/cho-tai-ha-dong-dien-tich-25-35-m2-tuy-set-up-noi-that-theo-nhu-cau-pr44149090
4,,,,
4,,,,
4,"Cho thuê phòng trọ tại Vũ Trọng Khánh, dt 25-28 m2, phòng khép kín",3 triệu/tháng,"Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-vu-trong-khanh-phuong-mo-lao-prj-khu-do-thi-mo-lao/cho-tai-ng-dt-25-28-m2-khep-kin-pr44145798
4,"Cho thuê phòng trọ tại Mỗ lao- Vũ Trọng Khánh, Nội thất cơ bản, đường trước nhà ô tô đỗ cửa","3,5 triệu/tháng","Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-vu-trong-khanh-phuong-mo-lao/cho-tai-ng-noi-that-co-ban-truoc-o-to-do-cua-pr44137894
4,"Cho thuê nhà trọ 30m2, 3,4 triệu, cuối đường Nguyễn Khuyến, Văn Quán, Hà Đông, đẹp, nhiều tiện ích","3,4 triệu/tháng","Văn Quán, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-khuyen-phuong-van-quan/cho-30m2-3-4-trieu-cuoi-ha-dong-dep-nhieu-tien-ich-pr43371465
4,"Cho thuê nhà trọ tại kđt Dương Nội , đã ngăn 1 ngủ 1 khách , giờ giấc tự do , không chung chủ","7,2 triệu/tháng","Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-to-huu-phuong-duong-noi-prj-khu-do-thi-moi-duong-noi/cho-tai-kdt-da-ngan-1-ngu-1-khach-gio-giac-tu-khong-chung-chu-pr43284229
4,"Cho thuê nhà trọ tại kđt Dương Nội, Hà Đông giáp công viên Thiên Văn Học, không chung chủ",4 triệu/tháng,"Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-to-huu-phuong-duong-noi-prj-khu-do-thi-moi-duong-noi/cho-tai-kdt-ha-dong-giap-cong-vien-thien-van-hoc-khong-chung-chu-pr43195347
4,"Cho thuê phòng trọ tại Geleximco Lê Trọng Tấn, Sv các trường Phenikaa với Kiểm sát tham khảo","3,85 triệu/tháng","Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/cho-tai-geximco-ng-sv-cac-truong-phenika-voi-kiem-sat-tham-khao-pr43196531
4,"Cho thuê phòng trọ Dương Nội,Hà Đông full nội thất.",6 triệu/tháng,"La Khê, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-to-huu-phuong-la-khe-prj-khu-do-thi-moi-an-hung/cho-noi-ha-dong-full-noi-that-pr44056387
4,cho thuê phòng trọ geleximco giá rẻ,"3,2 triệu/tháng","Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/cho-gia-re-pr44056088
4,Cho thuê phòng trọ Geleximco full nội thất.,"4,7 triệu/tháng","Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/cho-full-that-pr44056057
